sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.01,1.0,0.12,bitcoin,1.9093536024401259,2.0268860741970065,0.06838555650650184,4.0205625936856055,0.5066430469441984,1.6670869919859694,1149
0.01,1.0,0.12,ethereum,1.6723150460271707,1.9318982562990583,0.1454632684877841,1.8290797550806501,0.5371681415929204,1.4911575313971983,1149
0.01,1.0,0.12,binancecoin,1.702621750589189,2.4667195863249534,0.10075833640036481,3.1109703123959678,0.5150442477876106,1.5246230459471413,1149
0.01,1.0,0.12,solana,2.730659819992951,12.456172812183668,0.10303558382301958,7.458244799822202,0.5230088495575221,1.8270331692201731,1149
0.015,1.0,0.0,portfolio,3.398487433805427,3.76102882217318,0.035036618958503137,11.647870951675708,0.5601769911504425,2.080985070192761,1149
0.015,1.0,0.0,bitcoin,1.9260987492075659,2.0593868846810524,0.06838555650650206,4.064284024730589,0.5066430469441984,1.67600472459188,1149
0.015,1.0,0.0,ethereum,1.6912206957439826,1.9683425402333055,0.14282874199469295,1.8868671740829894,0.5380530973451327,1.4973586029183705,1149
0.015,1.0,0.0,binancecoin,1.7219749712265024,2.5201747579369185,0.09813946932878567,3.238978013182083,0.5150442477876106,1.5318293406788224,1149
0.015,1.0,0.0,solana,2.745999131021598,12.65875617842442,0.10303399068323257,7.514703332967796,0.5230088495575221,1.8329537815459658,1149
0.015,1.0,0.01,portfolio,3.2665416079814746,3.4661931216514974,0.03632720886187068,10.694388853410693,0.552212389380531,2.0180398497649814,1149
0.015,1.0,0.01,bitcoin,1.8558919956357787,1.9250826165136532,0.06912200725705465,3.8398456152534726,0.5048715677590788,1.6421586019342413,1149
0.015,1.0,0.01,ethereum,1.6196705725650689,1.8242381193101123,0.1491306740471516,1.7147257927488588,0.536283185840708,1.471535975968913,1149
0.015,1.0,0.01,binancecoin,1.625741265276317,2.258099905103432,0.1027040310639347,2.8791319280398278,0.5132743362831859,1.4936183569962396,1149
0.015,1.0,0.01,solana,2.6675279710991857,11.572665930134445,0.10303399068323216,7.204603114029817,0.5230088495575221,1.7987377033353231,1149
0.015,1.0,0.02,portfolio,3.3078326125685753,3.5601075465525946,0.03621569630056989,10.90270152315099,0.552212389380531,2.037333665232057,1149
0.015,1.0,0.02,bitcoin,1.8881812520318744,1.9766956222379113,0.06905056894433166,3.9142547489953015,0.5048715677590788,1.6563064813308503,1149
0.015,1.0,0.02,ethereum,1.6477672519108504,1.8819814752879225,0.1448064209032549,1.804510145691895,0.5371681415929204,1.4812977116906325,1149
0.015,1.0,0.02,binancecoin,1.654402514630811,2.340889430337183,0.10270403106393454,2.9487534171969383,0.5132743362831859,1.5050084951543317,1149
0.015,1.0,0.02,solana,2.6870968169000595,11.82936684486186,0.1030339906832325,7.2797298169937275,0.5238938053097345,1.807616053809143,1149
0.015,1.0,0.03,portfolio,3.340420837600809,3.6293663445517037,0.03564563499824822,11.206643695625727,0.5548672566371682,2.0522457983185354,1149
0.015,1.0,0.03,bitcoin,1.8981832494709228,2.0016096770735596,0.0683855565065014,3.986305683988483,0.5066430469441984,1.6612669584252995,1149
0.015,1.0,0.03,ethereum,1.6653672863336917,1.9154134657383515,0.14512078022458977,1.8226144973223637,0.536283185840708,1.4879334564834543,1149
0.015,1.0,0.03,binancecoin,1.6811664041230574,2.4126840973844432,0.10141032573157752,3.046420688285111,0.5141592920353982,1.5159076502668456,1149
0.015,1.0,0.03,solana,2.7043000471339043,12.072671268285468,0.10303399068323243,7.349860280666773,0.5221238938053098,1.8144684456343527,1149
0.015,1.0,0.05,portfolio,3.3641235392875584,3.6840087763184712,0.03532527251622841,11.410364008367699,0.5592920353982301,2.0643466874546106,1149
