sl,ee,tp,scope,n_intrabar_sl,n_intrabar_tp,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.0,1.0,0.05,bitcoin,-1,-1,1.6538809134936712,1.1730991736361638,0.0683185622651817,2.716304510089383,0.5190434012400355,1.4759715214028908,1149
0.0,1.0,0.05,ethereum,-1,-1,1.5545181165637236,1.292345143162903,0.12861692095170507,1.5514780240741135,0.5504424778761062,1.3926200610071502,1149
0.0,1.0,0.05,binancecoin,-1,-1,1.4941784934182536,1.3234214569965816,0.08055952041211122,2.521044592831031,0.5309734513274337,1.3613699432242643,1149
0.0,1.0,0.05,solana,-1,-1,2.663945175647849,4.683185696355117,0.12696860035104682,3.6533019095452532,0.5575221238938053,1.5992388555779928,1149
0.0,1.0,0.08,portfolio,875,451,3.1136364874365676,2.1658336287294113,0.03643644508940257,7.892110024222323,0.5548672566371682,1.8530688175207337,1149
0.0,1.0,0.08,bitcoin,-1,-1,1.8720916462401607,1.7036105221711866,0.07255959282214287,3.3593625230674795,0.5101860053144376,1.5994661275462059,1149
0.0,1.0,0.08,ethereum,-1,-1,0.9294036674808461,0.5330429858510213,0.15165199001939753,0.6477778046072488,0.5406896551724137,1.3083192161938528,1149
0.0,1.0,0.08,binancecoin,-1,-1,1.713353932573824,1.883223536854549,0.1030171919725554,2.537672125780618,0.5221238938053098,1.4516112345448273,1149
0.0,1.0,0.08,solana,-1,-1,2.6179385354651745,6.508835497442201,0.11300444642239936,4.920857709316111,0.54070796460177,1.6549593860792804,1149
0.0,1.0,0.12,portfolio,453,201,3.3493345116684123,2.851232503421689,0.03844919816233697,8.94969891375483,0.5592920353982301,2.0275076157059746,1149
0.0,1.0,0.12,bitcoin,-1,-1,1.7901040614480535,1.8068251180557966,0.07185380034580904,3.535179513942642,0.5031000885739593,1.616985641552865,1149
0.0,1.0,0.12,ethereum,-1,-1,1.130261786429262,0.7068014028540364,0.1509989983682937,0.8238774459143138,0.5291970802919708,1.4520655926695805,1149
0.0,1.0,0.12,binancecoin,-1,-1,1.7929433004769963,2.4933651133176604,0.10209455204468702,3.0918760807074905,0.5176991150442478,1.5316834159276813,1149
0.0,1.0,0.12,solana,-1,-1,2.8646494829283813,10.47432869252104,0.10430909278527449,6.7849837314584045,0.531858407079646,1.7868602121207224,1149
0.005,1.0,0.0,portfolio,1997,1358,1.102691959803826,0.4709518792743639,0.050672043438621014,1.7430361189317298,0.37256637168141593,1.329722408177086,1149
0.005,1.0,0.0,bitcoin,-1,-1,0.8293867199073928,0.44969444195940445,0.1349371764351979,0.6288416535034284,0.27192205491585475,1.2996749024910852,1149
0.005,1.0,0.0,ethereum,-1,-1,0.17746632514919716,0.05610590556357575,0.15135674243836408,0.07957598585674842,0.21818181818181817,1.0904058656785707,1149
0.005,1.0,0.0,binancecoin,-1,-1,0.4597621916939946,0.2503668773397447,0.15241659176486103,0.32952473211567745,0.2918181818181818,1.1350151245578612,1149
0.005,1.0,0.0,solana,-1,-1,1.0993223772328722,1.2411693773267798,0.13058595443882293,1.4827104601914198,0.20353982300884957,1.396781336735762,1149
0.005,1.0,0.01,portfolio,2063,1874,-4.584499670731848,-0.15034191505620076,0.15034191505620076,-0.23347596817740413,0.12690355329949238,0.11588752083665854,1149
0.005,1.0,0.01,bitcoin,-1,-1,-3.5269430961299597,-0.15155077047652532,0.15155077047652532,-0.2336014440258426,0.07947019867549669,0.12157555272607194,1149
0.005,1.0,0.01,ethereum,-1,-1,-3.288214152358015,-0.14869475034947943,0.15044672938281742,-0.2305884498706112,0.12690355329949238,0.2607635437552889,1149
