sl,ee,tp,scope,n_intrabar_sl,n_intrabar_tp,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.01,1.0,0.02,ethereum,-1,-1,-1.2160919619699515,-0.1461942655331192,0.15046540634385622,-0.1615045674565411,0.24669603524229075,0.6029445299057599,1619
0.01,1.0,0.02,binancecoin,-1,-1,-1.1546291636946924,-0.14952870080975433,0.15252753498718033,-0.1632160208182875,0.21428571428571427,0.55967721303263,1619
0.01,1.0,0.02,solana,-1,-1,-1.784708225567773,-0.1463014178848251,0.15112604950512687,-0.16092467838210747,0.18857142857142858,0.43749194342431585,1619
0.01,1.0,0.03,portfolio,3414,2954,-1.299429073111882,-0.1447320611639833,0.14815792144550308,-0.16226571613897972,0.2962138084632517,0.6386431417669225,1619
0.01,1.0,0.03,bitcoin,-1,-1,-0.8356877141495985,-0.14978771584643413,0.15224674447207653,-0.16382069557363213,0.25517241379310346,0.7002692769631029,1619
0.01,1.0,0.03,ethereum,-1,-1,-0.731697282917438,-0.14359136236955683,0.1512245770629831,-0.15763613856785685,0.267260579064588,0.782100458880368,1619
0.01,1.0,0.03,binancecoin,-1,-1,-0.8612363141602976,-0.14933657597296934,0.15395057747338897,-0.16148464036686497,0.21052631578947367,0.6887249830659903,1619
0.01,1.0,0.03,solana,-1,-1,-1.244559724201791,-0.14088260895182503,0.15020713216991308,-0.15550873379792207,0.17857142857142858,0.5669117002698493,1619
0.01,1.0,0.05,portfolio,3312,2439,0.6387473732224022,0.173884228376604,0.09363808225886762,0.2698445553036104,0.391875,1.1339675129958366,1619
0.01,1.0,0.05,bitcoin,-1,-1,-0.16432697871781898,-0.04592582841801773,0.15051807108846466,-0.04843986382742133,0.3273542600896861,0.9384391809100094,1619
0.01,1.0,0.05,ethereum,-1,-1,0.7615042575134756,0.4768122740144307,0.12621744876921248,0.4956970565413163,0.334375,1.1787059853490522,1619
0.01,1.0,0.05,binancecoin,-1,-1,0.6441120587129482,0.46819430262642214,0.14530633340572957,0.42391885181813793,0.346875,1.1455214053039933,1619
0.01,1.0,0.05,solana,-1,-1,-0.6608566739612557,-0.11962981665565331,0.1508994283465306,-0.1301307096299953,0.15034965034965034,0.7437177698459568,1619
0.01,1.0,0.08,portfolio,3033,2140,0.9478874782575352,0.31621612520967135,0.07882742704190904,0.5543082464807103,0.391875,1.235036896162576,1619
0.01,1.0,0.08,bitcoin,-1,-1,1.2389456682585087,1.1682248077150517,0.1364058561042171,0.9384920234135375,0.3827392120075047,1.394663067183847,1619
0.01,1.0,0.08,ethereum,-1,-1,0.3941903465440007,0.20985076120459767,0.15280528312886144,0.1969509475858673,0.3554868624420402,1.1040792393799426,1619
0.01,1.0,0.08,binancecoin,-1,-1,0.2736343136362784,0.12074669995632936,0.1522785244873529,0.11756014122438449,0.3353584447144593,1.087655749840769,1619
0.01,1.0,0.08,solana,-1,-1,-0.10286040323289418,-0.02906534278128814,0.15053056041446897,-0.030429663550169413,0.17834394904458598,0.954105987099518,1619
0.01,1.0,0.12,portfolio,2807,1848,1.7060898970880742,0.9506456097496276,0.06468036835883495,1.69449782129332,0.4125,1.4593321039068068,1619
0.01,1.0,0.12,bitcoin,-1,-1,1.406968693286083,1.7278062249360393,0.13350119616269565,1.2663211338542117,0.3902439024390244,1.5188556447476103,1619
0.01,1.0,0.12,ethereum,-1,-1,1.225589514419844,1.2397207499207386,0.1407895291944223,0.9498318114173738,0.375625,1.3486978927387911,1619
0.01,1.0,0.12,binancecoin,-1,-1,0.34601389884746203,0.19369003986420297,0.15419575958297374,0.18120641622238134,0.34657039711191334,1.1249817234225614,1619
0.01,1.0,0.12,solana,-1,-1,0.9466393571166086,0.8156997996142259,0.15259497576367476,0.6375570322342192,0.24710080285459413,1.2866337228083236,1619
0.015,1.0,0.0,portfolio,1862,982,2.8261590820465585,4.391935888133473,0.04357688921230225,6.881217357476048,0.5025,1.8805151505389668,1619
0.015,1.0,0.0,bitcoin,-1,-1,1.8343459620206741,2.7405700942556654,0.10197479448263164,2.235301477076414,0.4540337711069418,1.6484942002415588,1619
0.015,1.0,0.0,ethereum,-1,-1,1.7875731665192398,3.5890139524200277,0.13322003737162857,2.0090458638039346,0.459375,1.5632136210362513,1619
0.015,1.0,0.0,binancecoin,-1,-1,1.2341027147274615,2.0946068559570348,0.1560148261621205,1.2321880881330762,0.44598155467720685,1.3785727747573013,1619
0.015,1.0,0.0,solana,-1,-1,2.2296960446163943,12.372324744192532,0.10404696849884325,4.779145606278897,0.40375,1.6916466967717743,1619
0.015,1.0,0.01,portfolio,3383,3016,-2.6655170185707697,-0.15016699659205668,0.1511832701945216,-0.16542098118781182,0.2595419847328244,0.15059117359125215,1619
0.015,1.0,0.01,bitcoin,-1,-1,-1.626421434168372,-0.15000518757383485,0.15000518757383485,-0.16652752194235887,0.36936936936936937,0.2941788484039272,1619
0.015,1.0,0.01,ethereum,-1,-1,-1.969155173042459,-0.14904437737909826,0.15046902864586698,-0.16487462607072997,0.26666666666666666,0.24645580366503764,1619
0.015,1.0,0.01,binancecoin,-1,-1,-2.067057155621339,-0.1510420200305046,0.15241810386925117,-0.16510643793656646,0.29770992366412213,0.27150120086755075,1619
0.015,1.0,0.01,solana,-1,-1,-2.4182149594478215,-0.15140610637417862,0.1526674492929843,-0.1652630958331087,0.2689075630252101,0.22928616112230024,1619
0.015,1.0,0.02,portfolio,3383,3012,-1.5440872376130985,-0.1488425061977141,0.1510578169743635,-0.1639936280043982,0.34513274336283184,0.5165556853423002,1619
0.015,1.0,0.02,bitcoin,-1,-1,-0.9260905661725427,-0.15085735145299073,0.15085735145299073,-0.16659584103738673,0.37735849056603776,0.6628599232215856,1619
0.015,1.0,0.02,ethereum,-1,-1,-1.005382839711331,-0.1494469837712189,0.15286206216989143,-0.16276343645121735,0.3495575221238938,0.6677596329897152,1619
0.015,1.0,0.02,binancecoin,-1,-1,-0.9754270751612183,-0.15159212555474377,0.15458368392091815,-0.16342965230233497,0.29213483146067415,0.6160934399594196,1619
0.015,1.0,0.02,solana,-1,-1,-1.570822525544741,-0.14678921925398103,0.15011659179892123,-0.16258501176974444,0.2727272727272727,0.4762341261505105,1619
0.015,1.0,0.03,portfolio,3420,2896,-1.0316406395857676,-0.13679340893548708,0.14025106827333,-0.161399201288487,0.35517970401691334,0.7142970239076303,1619
0.015,1.0,0.03,bitcoin,-1,-1,-0.6692064324307188,-0.1552953815197794,0.15544421074100323,-0.16679314170778675,0.37735849056603776,0.7896416314131905,1619
0.015,1.0,0.03,ethereum,-1,-1,-0.44459330076166476,-0.10985858406035554,0.15060353557041833,-0.1191929360294786,0.3488372093023256,0.8711970959839987,1619
0.015,1.0,0.03,binancecoin,-1,-1,-0.78645197995938,-0.14541721335917557,0.1500524734966424,-0.1610282464177652,0.28512396694214875,0.6975579296949296,1619
0.015,1.0,0.03,solana,-1,-1,-0.9884634441713843,-0.14299403481539363,0.1508023450358966,-0.1573749647220012,0.27411167512690354,0.657932980571581,1619
0.015,1.0,0.05,portfolio,3239,2319,0.8183456885003126,0.2461385807663654,0.09952654092644983,0.3501016768405266,0.42875,1.1699732906817721,1619
0.015,1.0,0.05,bitcoin,-1,-1,-0.10143237638343774,-0.035184378595802146,0.1520949301072362,-0.03655387229836549,0.4088888888888889,0.9632574356103988,1619
0.015,1.0,0.05,ethereum,-1,-1,1.013208701785265,0.776190594710674,0.12657751955483873,0.7389696299662208,0.41,1.2267174717949376,1619
0.015,1.0,0.05,binancecoin,-1,-1,0.6450373949470113,0.48001128479834043,0.1528858842047602,0.4115720182017701,0.4155672823218997,1.1431201550486292,1619
0.015,1.0,0.05,solana,-1,-1,-0.39090838074962914,-0.09398568961258957,0.1520035392772552,-0.10029659724663352,0.22602739726027396,0.8562128269132064,1619
0.015,1.0,0.08,portfolio,2786,1736,1.887771238399659,0.9769265256542985,0.07999981018502139,1.3989350988777633,0.47,1.4612259253259081,1619
0.015,1.0,0.08,bitcoin,-1,-1,1.6265398263712865,1.9183646536952788,0.13330806301345174,1.3608143605231635,0.4427767354596623,1.5206084754742744,1619
0.015,1.0,0.08,ethereum,-1,-1,1.361342209153733,1.4520478187245036,0.13221425439532783,1.1331799032987788,0.42875,1.345244819976532,1619
0.015,1.0,0.08,binancecoin,-1,-1,0.9399754998829699,0.9490839222938936,0.15049793709914774,0.7273350452544429,0.4163372859025033,1.2327388178070757,1619
0.015,1.0,0.08,solana,-1,-1,0.055352101493377416,0.009719976248956597,0.15194368591306015,0.009916560233789947,0.2616822429906542,1.0227478699436352,1619
0.015,1.0,0.12,portfolio,2483,1420,2.1916871108882745,1.8292599838747208,0.056548211805368676,3.1074231856829964,0.468125,1.6027552168855168,1619
0.015,1.0,0.12,bitcoin,-1,-1,1.593577795235269,2.23047762535861,0.1205991852506395,1.6603784656626333,0.4446529080675422,1.565337956250924,1619
0.015,1.0,0.12,ethereum,-1,-1,1.52405070233596,1.970964165352728,0.1196645154181317,1.5434559812706135,0.43625,1.4135531245969433,1619
0.015,1.0,0.12,binancecoin,-1,-1,1.0417398822176995,1.2971686559049194,0.15544604801069953,0.8890828036267615,0.42744063324538256,1.2874804069695727,1619
0.015,1.0,0.12,solana,-1,-1,1.2358074027360444,1.578118714977688,0.15573358162770584,1.0198869317676447,0.3285586392121755,1.368443698687276,1619
0.02,1.0,0.0,portfolio,1638,819,3.018917593874953,5.132524409247605,0.035125421917602685,9.285705819536881,0.515,1.943842801755804,1619
0.02,1.0,0.0,bitcoin,-1,-1,1.9934225282760427,3.3033724289819855,0.08562700079004402,2.9783590186602362,0.4734208880550344,1.7149508299813836,1619
